9787540484897,"鼠疫","[法] 阿尔贝·加缪",8.9,2921,https://book.douban.com/subject/30134903/,2020-03-12
9787544282086,"月亮与六便士","[英]毛姆",8.9,4798,https://book.douban.com/subject/26733851/,2020-03-12
9787532168941,"T. S. 艾略特传","[英] 林德尔·戈登",9.1,575,https://book.douban.com/subject/30331839/,2020-03-12
9787544265591,"雪国","[日] 川端康成",8.0,26090,https://book.douban.com/subject/24736899/,2020-03-12
9787544274050,"大萝卜和难挑的鳄梨","(日)村上春树",8.1,11379,https://book.douban.com/subject/25982254/,2020-03-12
9787108050977,"查拉图斯特拉如是说","(德) 尼采",9.2,1864,https://book.douban.com/subject/25935944/,2020-03-12
9787805677927,"局外人","(法)阿尔贝・加缪",8.9,11590,https://book.douban.com/subject/1052203/,2020-03-12
9787533916879,"局外人","加缪",8.9,3215,https://book.douban.com/subject/1105146/,2020-03-12
9787533929671,"局外人","(法) 加缪",8.9,6636,https://book.douban.com/subject/4246968/,2020-03-12
9787301251782,"异乡人","(法) 加缪",9.0,16182,https://book.douban.com/subject/26276775/,2020-03-12
9787532761760,"局外人","(法)阿尔贝·加缪",9.1,12921,https://book.douban.com/subject/24257486/,2020-03-12
9780679720201,"The Stranger","Albert Camus",9.0,783,https://book.douban.com/subject/1372357/,2020-03-12
9787535687951,"动物帝国","[法] 恩基·比拉",9.0,231,https://book.douban.com/subject/34912617/,2020-03-12
9787540492090,"生活研究","[美] 罗伯特·洛威尔",8.2,182,https://book.douban.com/subject/34792458/,2020-03-12
9787544278591,"雕刻时光","[苏] 安德烈·塔可夫斯基",9.5,3156,https://book.douban.com/subject/26435510/,2020-03-12
9787542664556,"陆上行舟","[德] 维尔纳·赫尔佐格",9.5,230,https://book.douban.com/subject/30297417/,2020-03-12
9787303248872,"中国文学中的孤独感","斯波六郎",7.9,85,https://book.douban.com/subject/34823480/,2020-03-12
9787555020646,"柏林苍穹下","[意] 塞巴斯蒂亚诺·托马",,0,https://book.douban.com/subject/34895266/,2020-03-12
9787540494025,"为胜利而战","押井守",8.1,110,https://book.douban.com/subject/34819603/,2020-03-12
9787100166676,"电影与新心理学","[法]莫里斯·梅洛-庞蒂",8.3,63,https://book.douban.com/subject/30328197/,2020-03-12
9787544776660,"万有引力之虹","[美]托马斯·品钦",,0,https://book.douban.com/subject/30431388/,2020-03-12
9787540785468,"阳台故事集","赫尔曼·麦尔维尔",8.4,200,https://book.douban.com/subject/30376536/,2020-03-12
9787544711760,"致命尖端","[美] 托马斯·品钦",,0,https://book.douban.com/subject/34935730/,2020-03-12
9787532782413,"论爱与死亡","[德]帕·聚斯金德",8.5,52,https://book.douban.com/subject/34863425/,2020-03-12
9787305075223,"时光碎片","[爱尔兰] 约翰·班维尔",7.7,50,https://book.douban.com/subject/34826182/,2020-03-12
9787020148554,"出走的人","[爱尔兰]科尔姆·托宾",8.5,54,https://book.douban.com/subject/30435802/,2020-03-12
9787544779937,"比利时的哀愁","【比利时】雨果·克劳斯",,0,https://book.douban.com/subject/34836460/,2020-03-12
9787540253875,"威廉·福克纳短篇小说集","[美] 威廉·福克纳",9.9,46,https://book.douban.com/subject/34918835/,2020-03-12
9787020141210,"辛格自选集","[美] 艾萨克·巴什维斯·辛格",9.1,71,https://book.douban.com/subject/33429955/,2020-03-12
9787562198291,"我们的时代","[美]欧内斯特·海明威",7.1,41,https://book.douban.com/subject/33474599/,2020-03-12
9787544722292,"如果在冬夜，一个旅人","[意大利] 伊塔洛·卡尔维诺",8.9,5129,https://book.douban.com/subject/10555535/,2020-03-12
9787532762897,"小径分岔的花园","[阿根廷] 豪·路·博尔赫斯",8.9,13585,https://book.douban.com/subject/25796120/,2020-03-12
9787544722315,"帕洛马尔","[意大利] 伊塔洛•卡尔维诺",8.8,1182,https://book.douban.com/subject/10555537/,2020-03-12
9787532762927,"沙之书","[阿根廷] 豪·路·博尔赫斯",9.0,5027,https://book.douban.com/subject/25796049/,2020-03-12
9787544722285,"宇宙奇趣全集","[意大利] 伊塔洛•卡尔维诺",8.8,1385,https://book.douban.com/subject/10555491/,2020-03-12
9787532762903,"杜撰集","[阿根廷] 豪·路·博尔赫斯",9.1,3252,https://book.douban.com/subject/25796061/,2020-03-12
9787532762934,"阿莱夫","[阿根廷] 豪·路·博尔赫斯",9.3,2780,https://book.douban.com/subject/25796122/,2020-03-12
9787544722247,"命运交叉的城堡","[意大利] 伊塔洛•卡尔维诺",7.5,1165,https://book.douban.com/subject/10555531/,2020-03-12
9787549557806,"博尔赫斯谈话录","[阿] 豪尔赫·路易斯·博尔赫斯 著",8.8,3512,https://book.douban.com/subject/25952961/,2020-03-12
9787544700603,"看不见的城市","[意大利]伊塔洛·卡尔维诺",8.8,32873,https://book.douban.com/subject/1863930/,2020-03-12
9780156453806,"Invisible Cities","Italo Calvino",9.3,359,https://book.douban.com/subject/1456407/,2020-03-12
9789571308470,"看不見的城市","伊塔羅．卡爾維諾",9.0,691,https://book.douban.com/subject/1361449/,2020-03-12
9787536007789,"隐形的城市","[意] 卡尔维诺",8.9,246,https://book.douban.com/subject/2969648/,2020-03-12
9787535687937,"空气的颜色","[法] 恩基·比拉",8.1,57,https://book.douban.com/subject/34912662/,2020-03-12
9787535687944,"末世恋人","[法] 恩基·比拉",8.0,166,https://book.douban.com/subject/34912658/,2020-03-12
9787541089053,"卢浮地宫","[法]马克-安托万·马修",8.8,156,https://book.douban.com/subject/34855047/,2020-03-12
9787541088841,"地球上最孤单的动物","[英] 米莉·玛洛塔",9.0,285,https://book.douban.com/subject/34897038/,2020-03-12
9787535676184,"3秒","[法] 马克-安托万·马修",8.9,3273,https://book.douban.com/subject/30207738/,2020-03-12
9787513335744,"世界杂货店","[美]罗伯特·谢克里",9.3,399,https://book.douban.com/subject/33451968/,2020-03-12
9787220115103,"幻兽动物园","[英] 利奥·鲁伊克比",8.4,97,https://book.douban.com/subject/34648287/,2020-03-12
9787559601339,"伊甸园世界01：星之上","墨比斯",9.1,282,https://book.douban.com/subject/27059487/,2020-03-12
9782203019669,"Coup de sang, Tome 1","Enki Bilal",,0,https://book.douban.com/subject/4753063/,2020-03-12
9787220116827,"云游","[波兰] 奥尔加·托卡尔丘克",8.9,798,https://book.douban.com/subject/34889883/,2020-03-12
