name,author,Avg,Num
末日迁徙,[英]莫欣·哈米德,6.3,39
不只是简·奥斯汀,[美]谢莉·德威斯,7.7,51
当我们被生活淹没：卡佛传,[美]卡萝尔·斯克莱尼卡,8.9,33
魔幻玩具铺,[英] 安吉拉·卡特,7.644360902255639,1064
成为福克纳,(美) 菲利普·韦恩斯坦,8.1,21
御伽草纸,[日]太宰治,8.503521126760564,2840
不可能,[法]乔治·巴塔耶,7.7,46
曾几何时,布托,8.0,38
建筑与虚无主义,[意]马西莫·卡奇亚里,8.5,50
周易,杨天才,9.1,367
孟子,,8.85388888888889,1980
论语·大学·中庸,陈晓芬,8.9,323
荀子,方勇 李波,8.590396158463385,833
列子,列御寇,8.796153846153846,390
山海经,方韬 译注,8.1,825
西游记,吴承恩,8.960683499419208,65428
四书遇,张岱,9.6,19
尚书,王世舜  译注,8.5,248
疯狂的奥兰多,[意大利] 伊塔洛•卡尔维诺,8.042549923195084,651
在你说“喂”之前,[意] 伊塔洛·卡尔维诺,8.6,600
短篇小说集,[意大利] 伊塔洛•卡尔维诺,8.5,1517
通向蜘蛛巢的小径,[意大利] 伊塔洛•卡尔维诺,7.9,4200
意大利童话,[意大利] 伊塔洛•卡尔维诺,8.650222002960039,2027
The Complete Cosmicomics,Italo Calvino,8.9,22
兄弟,余华,7.998335734473285,127023
在细雨中呼喊,余华,8.40712588479528,39981
To Live,Yu Hua,8.8,53
War and Peace,Leo Tolstoy,9.326530612244898,147
Madame Bovary,Gustave Flaubert,9.1,157
Mansfield Park,Jane Austen,7.840350877192983,228
Middlemarch,George Eliot,9.076699029126212,309
The Idiot,Fyodor Dostoevsky,9.0,50
David Copperfield,Charles Dickens,8.795098039215686,306
Great Expectations,Charles Dickens,8.695730918499352,773
Les Misérables,Victor Hugo,9.3,75
安娜·卡列宁娜,[俄] 列夫·托尔斯泰,8.811173814898419,2658
一九八四·动物农场,[英] 乔治·奥威尔,9.3,34959
无人生还,[英] 阿加莎・克里斯蒂,8.81803378113995,153340
朝花夕拾,鲁迅,8.783748185517455,84046
动物庄园,（英）乔治·奥威尔,9.209799195058434,46463
Animal Farm,George Orwell,9.3,5559
王小波全集 第九卷,王小波,8.6,2102
没有人给他写信的上校,[哥伦比亚] 加西亚·马尔克斯,8.5,21704
白银时代,王小波,8.398686180746752,41406
王小波全集：红拂夜奔,王小波,8.9,4527
一桩事先张扬的凶杀案,[哥伦比亚] 加西亚·马尔克斯,8.699332191028514,22761
玉米人,[危地马拉] 米格尔·安赫尔·阿斯图里亚斯,8.7,579
我们与祖先交谈的夜晚,[德]萨沙·斯坦尼西奇,7.0,91
黑色方尖碑,[德] 埃里希·玛丽亚·雷马克,8.959722222222222,144
卡塞尔不欢迎逻辑,[西] 恩里克·比拉-马塔斯,8.4,52
伙伴进行曲,[德] 埃里希·玛丽亚·雷马克,7.9,40
发光的小说,[乌拉圭] 马里奥·莱夫雷罗,8.4,89
童贞女之子,[德] 马丁·瓦尔泽,8.1,13
爱与死的年代,[德] 雷马克,8.7,93
佩恩先生,[智利] 罗贝托·波拉尼奥,8.2,428
王小波全集 第七卷,王小波,9.0,1287
青铜时代,王小波,8.778168552709946,33580
黑铁时代,王小波,8.695397014925373,16750
鲁迅散文,鲁迅,8.6,118
老舍全集,老舍,9.7,78
沈从文别集,沈从文,9.7,63
世界的凛冬,[英] 肯·福莱特,8.8,18482
永恒的边缘,[英] 肯·福莱特,7.8,8960
沙丘,[美] 弗兰克·赫伯特,8.040603802426673,10467
Fall of Giants,Ken Follett,8.672904483430798,513
水浒传,施耐庵,8.621373938670969,57004
唐吉诃德,米盖尔·德·塞万提斯,8.1,1317
鲁滨孙漂流记,笛福,8.295456742387628,2069
俄羅斯幽靈軍艦之謎,島田莊司,7.4,142
水晶金字塔,島田莊司,7.235068846815836,2324
摩天樓的怪人,島田莊司,7.5,473
龍臥亭幻想,島田莊司,7.300000000000001,218
異位,島田莊司,7.3,137
螺丝人,（日）岛田庄司,7.6,3211
新宋·十字1,阿越,8.3,2364
疾风号,[日] 伊坂幸太郎,8.5,216
帝国最后的荣耀,马伯庸,7.8,2401
一九八四,[英] 乔治·奥威尔,9.33371502539082,50215
美丽新世界,[英]阿道司.赫胥黎,8.745868666525332,37736
民主的细节,刘瑜,8.6,67519
巨流河,齐邦媛,8.7,24202
蝇王,(英)威廉·戈尔丁,8.146027985489006,13507
哈利·波特与魔法石,[英] J. K. 罗琳,9.101597495241313,168639
人与土地,阮义忠,8.609566517189835,2007
红花,[日]渡边淳一,7.369164456233422,1508
死亡邮递,[日] 松本清张,7.0,338
失落的优雅,阮义忠,8.243088975937326,1787
正方形的乡愁,阮义忠,8.318518518518518,891
黑夜的空白,[日] 松本清张,7.3,428
荒木經惟的天才寫真術,荒木经惟,8.4,585
海边的卡夫卡,[日] 村上春树,8.195425396934262,116644
且听风吟,[日] 村上春树,7.769642973018571,77053
1Q84 BOOK 1,[日] 村上春树,8.3,109331
国境以南 太阳以西,[日] 村上春树,8.327975270479135,47231
世界尽头与冷酷仙境,[日] 村上春树,8.658375624869322,52611
1Q84 BOOK 2,[日] 村上春树,8.4,65423
Norwegian Wood,Haruki Murakami,9.0,650
鏡之孤城,辻村深月,8.4,340
如幽女怨懟之物,三津田信三,8.0,112
模仿的殺意,[日] 中町信,8.1,152
我們偷走星座的理由,北山猛邦,8.1,287
魯賓之壺破掉了,宿野薰,7.6,84
藍玫瑰不會沉眠,市川憂人,8.1,282
死亡的沙漏,鳥飼否宇,7.3,69
連續殺人鬼青蛙男,中山七里,8.5,144
小異邦人,連城三紀彥,8.4,153
野獸之城,譽田哲也,8.4,85
雪国 古都,[日] 川端康成,8.328463189796691,15838
雪国 古都 千只鹤,[日本] 川端康成,8.533122670555827,6171
伊豆舞女,川端康成,8.4,498
狂人日记,鲁迅,8.7,50523
雷雨,曹禺,8.618547740667976,63625
彷徨,鲁迅,8.953347476643142,24511
鲁迅小说全集,鲁迅,9.2,454
野草,鲁迅,9.27501544375043,14569
茶馆,老舍,9.029701613405594,16053
李尔王,[英]莎士比亚,8.48286496613345,6939
Lady Windermere&#39;s Fan,Oscar Wilde,8.8,402
The Importance of Being Earnest,Oscar Wilde,8.7,667
The Moon and Sixpence,W. Somerset Maugham,8.989728539985327,1363
Complete Fairy Tales of Oscar Wilde,Oscar Wilde,9.334280639431617,563
Lolita,Vladimir Nabokov,8.9,1158
Salome,Aubrey Beardsley,9.0,282
Mrs Dalloway,Virginia Woolf,9.0,408
Lord of the Flies,William Golding,8.6,1080
Jane Eyre,Charlotte Brontë,8.573795587573164,2221
Northanger Abbey,Jane Austen,7.6,253
Emma,Jane Austen,8.276971608832808,951
The Old Man and the Sea,Ernest Hemingway,8.8,1591
To Kill a Mockingbird,Harper Lee,9.16681770651795,2869
Persuasion,Jane Austen,8.624034334763948,466
The Age of Innocence,Edith Wharton,8.7,413
Oliver Twist,Charles Dickens,8.280810234541578,469
一只特立独行的猪,王小波,8.780839796514053,71946
红拂夜奔,王小波,8.687587629891116,40226
思维的乐趣,王小波,8.88746169337186,11421
戴眼镜的女孩,派屈克・蒙迪安诺,8.7,742
水仙月四日,[日] 宫泽贤治,9.081294964028777,139
驼背小人,[德] 瓦尔特·本雅明,8.6,822
猫眼,[加拿大] 玛格丽特·阿特伍德,8.6,186
夏先生的故事&lt;典藏本&gt;,徐四金彭意如,8.5,65
愤怒的葡萄,[美]约翰·斯坦贝克,8.55167597765363,2864
焚舟纪,[英] 安吉拉·卡特,8.559912230490365,5241
2081,[美] 库尔特·冯内古特,8.7,440
奥丽芙·基特里奇,[美] 伊丽莎白·斯特劳特,8.8,1038
重生三部曲,[英]派特·巴克,7.9,241
送行,袁哲生,8.8,842
A Little Life,Hanya Yanagihara,8.116666666666667,420
莫失莫忘,[英] 石黑一雄,8.7,2111
我辈孤雏,[英] 石黑一雄,7.2,1664
无可慰藉,(英)石黑一雄,7.408805723720419,1817
莫斯科绅士,[美]埃默·托尔斯,8.9,5721
雨,[马来西亚] 黄锦树,8.499517470881864,6010
奥古斯都,[美] 约翰·威廉斯,9.100870793127795,4249
白天的房子，夜晚的房子,[波] 奥尔加·托卡尔丘克,8.6,3187
长日留痕,石黑一雄,8.384856753069577,3665
The Remains of the Day,Kazuo Ishiguro,8.844226804123712,970
平凡的世界,路遥,9.014769999331481,329086
我与地坛,史铁生,9.0,51691
Border Town,Shen Congwen,8.5,13
惡靈公館,二階堂黎人,7.8,180
恐怖的人狼城·第一部：德國篇,二階堂黎人,7.7,202
雙頭惡魔,有栖川有栖,8.1,245
恐怖的人狼城·第二部：法國篇,二階堂黎人,7.5,175
黑桃A的血咒,鲇川哲也,7.9,633
溶于雾中,笹澤左保,8.3,546
玻璃之鎚,貴志祐介,8.4,660
画的秘密,[法] 马克-安托万·马修,8.6,2686
树下长椅,[法] 克里斯多夫·夏布特,8.7,944
悠悠哉哉,[日] 谷口治郎,8.5,294
七海游侠：凯尔特人,[意]雨果·普拉特,8.4,130
天空之蓝,[法]乔治·巴塔耶,8.105343511450382,393
非人：漫谈时间,[法]让-弗朗索瓦·利奥塔,8.5,46
罗兰·巴特的友谊,[法]菲利普·索莱尔斯,7.3,21
赠予死亡,[法]雅克·德里达,7.7,57
马刺,[法] 德里达,6.5,71
不可能性,[法] 乔治·巴塔耶,8.7,392
死缓,[法]路易-费迪南·塞利纳,9.0,49
有天清晨,狄兰·托马斯,8.244751381215469,181
苦行记,马克·吐温,8.6,20
三个世界的西班牙人,[西]胡安·拉蒙·希梅内斯,7.89113924050633,79
谛听马拉喀什,[英] 埃利亚斯·卡内蒂,7.4,85
"The Creation of the American Republic, 1776-1787",Gordon S. Wood,9.3,25
美国革命的思想意识渊源,伯纳德·贝林,7.7,71
美国革命的激进主义,(美) 戈登·伍德,8.790909090909093,154
统治俄罗斯,[美]威廉·齐默尔曼,7.3,25
美利坚独步天下,[美] 韩德,8.2,25
思想产业,[美]丹尼尔·W.德雷兹内,7.8,18
建国之父的失败,[美] 布鲁斯·阿克曼,8.3,23
必然帝国,[美]格雷格·格兰丁（Greg Grandin）,7.7,24
我弥留之际,[美] 威廉·福克纳,8.77805347593583,4675
喧哗与骚动,[美] 威廉·福克纳,8.77319136800076,10519
野棕榈,[美] 威廉·福克纳,8.5259410801964,1222
士兵的报酬,[美]威廉·福克纳,7.5,33
"Absalom, Absalom!",William Faulkner,9.2,31
生活在别处,[捷克] 米兰·昆德拉,8.429874565860098,34839
一九八四 动物农场,(英)乔治·奥威尔,9.3,1837
1984 动物农场,乔治·奥威尔 (Orwell G.),9.5,842
动物庄园1984,乔治·奥威尔,9.1,275
香水,[德] 帕·聚斯金德,8.600566460555257,48194
权力与荣耀,(英)格雷厄姆·格林,8.4,341
时情化忆,[法] 米歇尔·布托,6.9,68
都柏林人,[爱尔兰] 詹姆斯·乔伊斯,8.64767127189859,7021
金蔷薇,[俄]帕乌斯托夫斯基,9.063401423707829,6462
在西方目光下,(英)约瑟夫·康拉德,8.4,204
遗产,[美] 菲利普·罗斯,8.681184084372003,4172
避开错误决策的4个陷阱,[美]悉尼·芬克斯坦（Sydney Finkelstein）,7.1,116
混合式学习,迈克尔•霍恩 (Michael B. Horn),7.3,75
驱动力,[美] 丹尼尔·平克,7.498805147058824,1088
性格的力量,保罗·图赫 (Paul Tough),7.4,177
关键对话：如何高效能沟通,[美] 科里·帕特森（Kerry Patterson）,8.2,730
终身幼儿园,[美]米切尔·雷斯尼克,7.9,319
系统之美,[美] 德内拉•梅多斯,8.2,1992
沃顿商学院最受欢迎的成功课,亚当·格兰特,7.9,311
The Book of Laughter and Forgetting,Milan Kundera,9.041935483870967,155
Life Is Elsewhere,Milan Kundera,8.7,105
Laughable Loves,"Kundera,Milan",8.6,157
Sophie&#39;s World,Jostein Gaarder,8.9,715
The Catcher in the Rye,J. D. Salinger,8.760534624289624,4751
Brave New World,Aldous Huxley,8.7,683
生命中不能承受之轻,[捷] 米兰·昆德拉,8.7,10208
我们的祖先,[意大利] 伊塔洛·卡尔维诺,9.4,3615
烟云·阿根廷蚂蚁,[意] 伊塔洛·卡尔维诺,8.3,2523
为什么读经典,[意大利] 伊塔洛·卡尔维诺,8.418499440089587,4465
Dance Dance Dance,Haruki Murakami,8.5,175
What I Talk About When I Talk About Running,Haruki Murakami,8.9,1293
1Q84,Haruki Murakami,8.1,322
"South of the Border, West of the Sun",Haruki Murakami,8.3,195
Hard-Boiled Wonderland and the End of the World,Haruki Murakami,9.2,85
The Lover,Marguerite Duras,8.3,302
The Heart Is a Lonely Hunter,Carson McCullers,8.826645091693637,927
The Wind-Up Bird Chronicle,Haruki Murakami,8.899999999999999,268
十三封自杀告别信,[德 ]科斯汀•吉尔,7.7,47
隐页书城,[德] 凯·迈尔,7.4,23
Last and First Men,Olaf Stapledon,8.3,13
月亮的味道,麦克·格雷涅茨,8.577777777777778,1701
小蓝和小黄,李欧·李奥尼,8.754639175257731,1649
The Very Hungry Caterpillar,Eric Carle,9.0,415
好饿的毛毛虫：立体洞洞书,(美)艾瑞·卡尔 文/图,9.2,102
好餓的毛毛蟲,Eric Carle,8.2,12
Edge of Eternity,Ken Follett,7.9,161
Winter of the World,Ken Follett,8.828819444444445,288
The Pillars of the Earth,Ken Follett,8.816304347826087,276
All the Light We Cannot See,Anthony Doerr,8.5,848
Lean In,Sheryl Sandberg,8.3,4275
京华烟云,林语堂,8.5,32083
唐诗三百首,蘅塘退士,9.32691104716627,15986
孙子兵法,孙武,9.389513307178454,9431
菜根谭,洪应明,8.673283582089553,11390
韩非子,韩非,8.826568551510457,1291
中国哲学简史,冯友兰,9.051313278934762,24633
道德经,老子,9.42418410041841,3585
老子,饶尚宽 译注,9.1,1626
品味,[意] 吉奥乔·阿甘本,6.4,47
什么是哲学？,[意]吉奥乔·阿甘本,7.9,30
导读利奥塔,(英) 西蒙·莫尔帕斯,8.6,178
自我意识的艺术,[奥] 赖纳·温特,7.8,19
论新,[德] 鲍里斯·格罗伊斯 (Boris Groys),8.4,92
虚构叙事中时间的塑形,[法] 保罗·利科,8.5,27
导读布朗肖,(英)乌尔里希·哈泽,8.6,207
非人---时间漫谈,利奥塔,6.5,75
地下世界,(美)唐·德里罗,8.4,215
乔伊斯传,[美] 理查德·艾尔曼,9.3,119
追寻普鲁斯特,【法】莫洛亚,8.7,105
巴登夏日,列昂尼德·茨普金,7.9,274
葡萄园,[美] 托马斯·品钦,8.033333333333333,162
德意志悲苦剧的起源,[德] 瓦尔特·本雅明,8.9,330
微暗的火,[美]弗拉基米尔·纳博科夫,8.66264967168791,2589
纳博科夫传,[新西兰]布赖恩·博伊德,9.092592592592593,351
女囚,(法)马塞尔·普鲁斯特,9.2,112
斯特林堡文集,[瑞典] 斯特林堡,8.9,202
芬尼根的守灵夜,[爱尔兰] 詹姆斯·乔伊斯,8.5,313
Finnegans Wake,James Joyce,8.3,24
芬尼根守灵,[爱尔兰] 詹姆斯·乔伊斯,8.8,122
帕洛瑪先生,Italo Calvino 伊塔羅．卡爾維諾,8.8,104
Mr. Palomar,Italo Calvino,9.5,15
变色龙,（俄）契诃夫,8.319016891250712,5269
最后一片叶子,（美）欧·亨利,8.3,244
名利场,（英）萨克雷,8.384583808437858,4385
堂吉诃德,[西] 塞万提斯·萨维德拉,8.315642363463885,29516
当代英雄,莱蒙托夫,8.86161111111111,1800
乱世佳人,[美] 玛格丽特·米切尔,9.395432774546698,11692
已故的帕斯卡尔,[意]路易吉·皮兰德娄,8.178756476683938,193
愚人学校,[加]萨沙·索科洛夫,8.5,64
水门的洞口,黄国峻,8.2,447
无伤时代,童伟格,8.7,365
在撒旦的阳光下,[法]贝尔纳诺斯,8.2,20
二十位人性见证者：当代摄影大师,阮义忠,8.9,323
台湾四百年,许倬云,7.9,315
人與土地,阮义忠,8.9,63
无影灯,渡边淳一,7.778119834710743,4840
明日灭亡2：地球觉醒,张草,7.4,68
云之彼端，约定的地方,[日] 加纳新太,7.7,408
明日灭亡3：末日涅槃,张草,7.3,45
许倬云说历史04·文明变局的关口,许倬云,7.4,85
北京滅亡,張草,8.3,37
理想的读者,[加]阿尔维托•曼古埃尔,8.3,83
生命之殿,[英]但丁·罗塞蒂,8.8,61
卡夫卡与少女们,[法] 达尼埃尔 · 德马尔凯,8.050488599348535,307
夜的命名术,[阿根廷]阿莱杭德娜•皮扎尼克,8.6,959
布劳提根诗选,[美] 理查德·布劳提根,8.2,408
你是我聰明出色的好友,艾琳娜.斐蘭德,8.6,61
消失的孩子,艾琳娜.斐蘭德,8.9,344
真实眼泪之可怖,[斯洛文尼亚] 斯拉沃热·齐泽克,8.3,199
往事与随想,[俄] 赫尔岑,9.34301310043668,1374
银河铁道之夜,(日) 增村博 编绘,8.544503735325508,9370
跨越边界的社区,项飙,9.435031847133757,1884
追寻逝去的时光·第一卷：去斯万家那边,[法] 马塞尔·普鲁斯特 原著,9.2,2062
我在秘密生长,[哥伦比亚] 艾玛·雷耶斯,8.4,1916
Lady Chatterley&#39;s Lover,D.H. Lawrence,8.36588868940754,557
Gone with the Wind,Margaret Mitchell,9.5,1119
Sense and Sensibility,Jane Austen,8.3,717
A Room with a View,E.M.Forster,8.343963553530752,439
Vanity Fair,William Makepeace Thackeray,8.452613240418119,287
Walden,Henry David Thoreau,8.8,400
The House of Mirth,Edith Wharton,8.6,139
路,朱利安•格拉克,7.6,38
家庭絮语,[意]娜塔丽亚·金兹伯格,8.2,62
安德烈·瓦尔特笔记,(法)安德烈·纪德,7.7,74
作家们,[法] 安东尼·佛楼定,7.6,93
解剖课,(美)菲利普·罗斯,8.491525423728813,177
重现的镜子,[法] 阿兰·罗伯-格里耶,8.361170212765957,188
荒凉山庄,[英] 查尔斯·狄更斯,8.769642857142857,560
疑惑,[日]芥川龙之介,9.071974522292996,628
蒙田全集,[法] 米歇尔·德·蒙田,8.8,31
枉费心机,[英] 哈代,9.0,16
拍卖第四十九批,[美] 托马斯·品钦,8.309250585480093,854
法兰西组曲,[法]伊莱娜·内米洛夫斯基,8.777572775727755,2439
席勒文集,[德] 席勒,9.36111111111111,180
三国机密,马伯庸,8.025558571726872,9578
风起陇西,马伯庸,8.189275047515611,7366
殷商舰队玛雅征服史,马伯庸,8.1,3362
古董局中局 2,马伯庸,7.399596517307284,14127
剑桥倚天屠龙史,新垣平,8.237580609295085,8994
笔冢随录Ⅱ·万事皆波澜,马伯庸,8.1,993
笔冢随录Ⅰ·生事如转篷,马伯庸,8.1,735
古董局中局,马伯庸,7.5,21140
城邦暴力团,张大春,8.437249254191956,9721
这个天国不太平,陶短房,7.4,380
1592～1598中日决战朝鲜,马伯庸,7.0,74
帝國最後的榮耀,馬伯庸,7.9,14
等待野蛮人,[南非] J. M. 库切,8.8,674
当我们谈论爱情时我们在谈论什么,[美] 雷蒙德·卡佛,7.8,39390
情人,[法] 玛格丽特·杜拉斯,8.060238970707024,154747
一个青年艺术家的画像,[爱尔兰] 詹姆斯·乔伊斯,8.584552845528455,1722
洛丽塔,[美] 弗拉基米尔·纳博科夫,7.75143054853219,75146
麦田里的守望者,[美国] J. D. 塞林格,7.999024791279821,141098
简爱,[英] 夏洛蒂·勃朗特,8.514341361526048,202038
广岛之恋,[法] 玛格丽特・杜拉斯,8.1,14141
查令十字街84号,[美] 海莲·汉芙,8.1,24054
踏脚石,[爱尔兰]谢默斯·希尼,8.8,51
君子之道·精装本,余秋雨,9.0,109
许倬云说历史：台湾四百年,许倬云,7.6,1716
自然观察入门,[日]日浦勇,7.9,41
蚂蚁的故事,[德] 博尔特·霍尔多布勒,8.4,25
性健康,[英] 凯万·怀利 编著,8.0,43
中国文化的开端,[日] 水野清一,7.5,18
狗与水,[美] 安德斯·尼尔森,7.7,120
索尼娅的小鸡,[美] 菲比·瓦尔,8.9,75
星河战队,[美] 罗伯特·海因莱因,8.1,203
灯塔血案,[英] P·D·詹姆斯,7.2,93
谋杀狄更斯,[美] 丹·西蒙斯,7.1,203
谋杀之心,[英] P·D·詹姆斯,7.0,74
巴别塔,[英]A.S.拜厄特,8.3,120
回到故乡的陌生人,[英] 莫欣·哈米德,8.1,89
无辜之血,[英] P·D·詹姆斯,7.9,47
雷切帝国,[美]安·莱基,7.5,133
战时灯火,[加拿大] 迈克尔·翁达杰,8.0,957
雷切帝国 2,[美] 安·莱基,7.7,47
第四只手/第四隻手,約翰‧厄文,7.3,24
追随她的旅程,路内,8.517189065407184,6987
少年巴比伦,路内,8.600000000000001,10834
聋哑时代,双雪涛,8.5,1393
候鸟的勇敢,迟子建,7.6,440
平原上的摩西,双雪涛,8.3,11484
玻璃虫,林白,8.1,34
改变思想,[英] 扎迪·史密斯,7.6,42
異邦騎士,島田莊司,8.3,664
斜屋犯罪,島田莊司,7.8281855955678665,4332
歪曲的枢纽,约翰·狄克森·卡尔,7.395533498759306,1209
红色右手,乔尔·汤斯利·罗杰斯,8.1,658
樱的圈套,（日）歌野晶午,7.3,1716
